"Reference","Study_common_taxon","Site_name","Sampling_effort","Longitude","Latitude","Species","Measurement","Effort_corrected_measurement"
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",4,4
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",4,4
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures2",12,-75.8870136931,4.85759335998,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",4,4
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",2,2
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures3",12,-76.4922871151,3.26728071624,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",7,7
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",2,2
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",2,2
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",3,3
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",5,5
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures4",12,-76.324603724,3.64593623991,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures6",12,-76.3016359749,3.8349894668,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",3,3
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",3,3
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures7",12,-76.332861,3.859028,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures8",12,-75.990556,4.436667,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",10,10
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",1,1
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Cabra-García et al. 2012","Arthropoda","Pastures9",12,-75.867444,4.911167,"",0,0
"Poveda et al. 2012","Arthropoda","PC_010607",16,-73.614955,5.244421,"",0,0
"Poveda et al. 2012","Arthropoda","PC_020607",16,-73.939198,4.817286,"",0,0
"Poveda et al. 2012","Arthropoda","PC_030607",16,-73.660906,5.132318,"",0,0
"Poveda et al. 2012","Arthropoda","PC_120607",16,-74.090573,4.902556,"",20,20
"Poveda et al. 2012","Arthropoda","PC_0406",16,-74.035475,5.030514,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0506",16,-74.063961,5.020291,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0507",16,-74.074806,4.864953,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0606",16,-74.030447,4.992879,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0607",16,-73.930278,5.209298,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0706",16,-74.073596,5.002597,"",14,14
"Poveda et al. 2012","Arthropoda","PC_0707",16,-74.066618,5.01035,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0806",16,-73.701873,5.195651,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0807",16,-74.161455,5.005223,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0906",16,-73.710864,5.210132,"",0,0
"Poveda et al. 2012","Arthropoda","PC_0907",16,-74.067,4.941316,"",0,0
"Poveda et al. 2012","Arthropoda","PC_1006",16,-73.694217,5.174894,"",0,0
"Poveda et al. 2012","Arthropoda","PC_1107",16,-73.734934,5.071771,"",0,0
